"RouteId","Latitude","Longitude","DateTime","Heading","Speed","Distance","Elevation","Accuracy"
"2213","30.39394392","-97.75105993","2016-09-19 17:55:38.000-0400","2.2","15.770427","7.3678355","248.0","3.0"
"2213","30.39400106","-97.75104617","2016-09-19 17:55:39.000-0400","6.2","14.249307","6.471046","248.0","3.0"
"2213","30.39405429","-97.75103707","2016-09-19 17:55:40.000-0400","7.7","12.68345","5.9654818","248.0","3.0"
"2213","30.39409278","-97.75103045","2016-09-19 17:55:41.000-0400","13.5","8.94776","4.314135","247.0","3.0"
"2213","30.394123","-97.75102022","2016-09-19 17:55:42.000-0400","11.7","7.5384874","3.4914374","248.0","3.0"
"2213","30.39414703","-97.75101397","2016-09-19 17:55:43.000-0400","7.8","4.5633574","2.7308187","249.0","3.0"
"2213","30.39415253","-97.75101538","2016-09-19 17:55:44.000-0400","0.0","0.0","0.6246009","249.0","3.0"
"2213","30.39415285","-97.75101509","2016-09-19 17:55:45.000-0400","0.0","0.0","0.04511313","249.0","3.0"
"2213","30.39415283","-97.75101367","2016-09-19 17:55:46.000-0400","0.0","0.0","0.13648385","249.0","3.0"
"2213","30.39415309","-97.75101483","2016-09-19 17:55:47.000-0400","0.0","0.0","0.115145065","249.0","3.0"
"2213","30.39415286","-97.75101737","2016-09-19 17:55:48.000-0400","0.0","0.0","0.24542895","249.0","3.0"
"2213","30.39415367","-97.75101629","2016-09-19 17:55:49.000-0400","0.0","0.0","0.13724378","249.0","3.0"
"2213","30.39415456","-97.75101555","2016-09-19 17:55:50.000-0400","0.0","0.0","0.12162315","249.0","3.0"
"2213","30.39415552","-97.75101303","2016-09-19 17:55:51.000-0400","0.0","0.0","0.26453128","249.0","3.0"
"2213","30.39415622","-97.7510147","2016-09-19 17:55:52.000-0400","0.0","0.0","0.17826806","249.0","3.0"
"2213","30.39415656","-97.75101502","2016-09-19 17:55:53.000-0400","0.0","0.0","0.048645996","249.0","3.0"
"2213","30.39415737","-97.75101546","2016-09-19 17:55:54.000-0400","0.0","0.0","0.09925391","249.0","4.0"
"2213","30.39416018","-97.7510155","2016-09-19 17:55:55.000-0400","0.0","0.0","0.31153783","249.0","4.0"
"2213","30.39416184","-97.75101614","2016-09-19 17:55:56.000-0400","0.0","0.0","0.19403239","249.0","4.0"
"2213","30.394162","-97.75101617","2016-09-19 17:55:57.000-0400","0.0","0.0","0.017970242","249.0","4.0"
"2213","30.39416232","-97.75101616","2016-09-19 17:55:58.000-0400","0.0","0.0","0.03548793","249.0","4.0"
"2213","30.39416239","-97.75101614","2016-09-19 17:55:59.000-0400","0.0","0.0","0.007994626","249.0","3.0"
"2213","30.39416261","-97.75101618","2016-09-19 17:56:00.000-0400","0.0","0.0","0.024690092","249.0","3.0"
"2213","30.39416325","-97.75101664","2016-09-19 17:56:01.000-0400","0.0","0.0","0.08359521","249.0","3.0"
"2213","30.39416347","-97.75101667","2016-09-19 17:56:02.000-0400","0.0","0.0","0.024558822","249.0","3.0"
"2213","30.39416432","-97.75101713","2016-09-19 17:56:03.000-0400","0.0","0.0","0.10408468","249.0","3.0"
"2213","30.39416448","-97.75101713","2016-09-19 17:56:04.000-0400","0.0","0.0","0.017737458","249.0","3.0"
"2213","30.39416463","-97.75101719","2016-09-19 17:56:05.000-0400","0.0","0.0","0.017600222","249.0","3.0"
"2213","30.39416482","-97.75101722","2016-09-19 17:56:06.000-0400","0.0","0.0","0.02125963","249.0","3.0"
"2213","30.39416498","-97.75101726","2016-09-19 17:56:07.000-0400","0.0","0.0","0.01814923","249.0","3.0"
"2213","30.39416514","-97.7510173","2016-09-19 17:56:08.000-0400","0.0","0.0","0.01814923","249.0","3.0"
"2213","30.39416545","-97.75101732","2016-09-19 17:56:09.000-0400","0.0","0.0","0.034420032","249.0","4.0"
"2213","30.39416574","-97.75101738","2016-09-19 17:56:10.000-0400","0.0","0.0","0.03266215","249.0","4.0"
"2213","30.39416609","-97.75101744","2016-09-19 17:56:11.000-0400","0.0","0.0","0.039226804","249.0","4.0"
"2213","30.39416639","-97.75101747","2016-09-19 17:56:12.000-0400","0.0","0.0","0.033382464","250.0","4.0"
"2213","30.3941668","-97.75101762","2016-09-19 17:56:13.000-0400","0.0","0.0","0.047683433","250.0","4.0"
"2213","30.39416682","-97.75101765","2016-09-19 17:56:14.000-0400","0.0","0.0","0.0036370386","250.0","3.0"
"2213","30.39416702","-97.75101769","2016-09-19 17:56:15.000-0400","0.0","0.0","0.022502597","250.0","3.0"
"2213","30.39416698","-97.75101766","2016-09-19 17:56:16.000-0400","0.0","0.0","0.00528921","250.0","3.0"
"2213","30.39416695","-97.75101757","2016-09-19 17:56:17.000-0400","0.0","0.0","0.009266616","250.0","3.0"
